creationDate|Post.id|Person.id|type
2012-06-27T19:31:43.129Z|962072674410|21990232555526|HAS_CREATOR
2012-04-09T21:42:14.730Z|893353197691|21990232555526|HAS_CREATOR
2012-04-09T21:42:15.730Z|893353197692|21990232555526|HAS_CREATOR
2012-04-09T21:42:16.730Z|893353197693|21990232555526|HAS_CREATOR
2012-04-09T21:42:17.730Z|893353197694|21990232555526|HAS_CREATOR
2012-04-09T21:42:18.730Z|893353197695|21990232555526|HAS_CREATOR
2012-04-09T21:42:19.730Z|893353197696|21990232555526|HAS_CREATOR
2012-04-09T21:42:20.730Z|893353197697|21990232555526|HAS_CREATOR
2012-04-09T21:42:21.730Z|893353197698|21990232555526|HAS_CREATOR
2012-04-09T21:42:22.730Z|893353197699|21990232555526|HAS_CREATOR
2012-04-09T21:42:23.730Z|893353197700|21990232555526|HAS_CREATOR
2012-04-09T21:42:24.730Z|893353197701|21990232555526|HAS_CREATOR
2012-04-09T21:42:25.730Z|893353197702|21990232555526|HAS_CREATOR
2012-04-09T21:42:26.730Z|893353197703|21990232555526|HAS_CREATOR
2012-04-09T21:42:27.730Z|893353197704|21990232555526|HAS_CREATOR
2012-04-09T21:42:28.730Z|893353197705|21990232555526|HAS_CREATOR
2012-04-09T21:42:29.730Z|893353197706|21990232555526|HAS_CREATOR
2012-04-09T21:42:30.730Z|893353197707|21990232555526|HAS_CREATOR
2012-04-09T21:42:31.730Z|893353197708|21990232555526|HAS_CREATOR
2012-04-09T21:42:32.730Z|893353197709|21990232555526|HAS_CREATOR
2011-11-06T14:58:17.267Z|687194767503|21990232555526|HAS_CREATOR
2011-11-06T14:58:18.267Z|687194767504|21990232555526|HAS_CREATOR
2011-11-06T14:58:19.267Z|687194767505|21990232555526|HAS_CREATOR
2011-11-06T14:58:20.267Z|687194767506|21990232555526|HAS_CREATOR
2011-11-06T14:58:21.267Z|687194767507|21990232555526|HAS_CREATOR
2011-11-06T14:58:22.267Z|687194767508|21990232555526|HAS_CREATOR
2011-11-06T14:58:23.267Z|687194767509|21990232555526|HAS_CREATOR
2011-11-06T14:58:24.267Z|687194767510|21990232555526|HAS_CREATOR
2011-11-06T14:58:25.267Z|687194767511|21990232555526|HAS_CREATOR
2011-11-06T14:58:26.267Z|687194767512|21990232555526|HAS_CREATOR
2011-11-06T14:58:27.267Z|687194767513|21990232555526|HAS_CREATOR
2011-11-06T14:58:28.267Z|687194767514|21990232555526|HAS_CREATOR
2011-11-06T14:58:29.267Z|687194767515|21990232555526|HAS_CREATOR
2011-11-06T14:58:30.267Z|687194767516|21990232555526|HAS_CREATOR
2011-11-06T14:58:31.267Z|687194767517|21990232555526|HAS_CREATOR
2011-11-06T14:58:32.267Z|687194767518|21990232555526|HAS_CREATOR
2011-11-06T14:58:33.267Z|687194767519|21990232555526|HAS_CREATOR
2011-11-06T14:58:34.267Z|687194767520|21990232555526|HAS_CREATOR
2011-11-06T14:58:35.267Z|687194767521|21990232555526|HAS_CREATOR
2011-10-12T06:15:52.087Z|687194767522|16|HAS_CREATOR
2011-05-23T06:01:17.143Z|549755814053|16|HAS_CREATOR
2011-05-23T06:01:18.143Z|549755814054|16|HAS_CREATOR
2011-05-23T06:01:19.143Z|549755814055|16|HAS_CREATOR
2011-05-23T06:01:20.143Z|549755814056|16|HAS_CREATOR
2011-05-23T06:01:21.143Z|549755814057|16|HAS_CREATOR
2011-05-23T06:01:22.143Z|549755814058|16|HAS_CREATOR
2011-05-23T06:01:23.143Z|549755814059|16|HAS_CREATOR
2011-05-23T06:01:24.143Z|549755814060|16|HAS_CREATOR
2011-05-23T06:01:25.143Z|549755814061|16|HAS_CREATOR
2011-05-23T06:01:26.143Z|549755814062|16|HAS_CREATOR
2011-05-23T06:01:27.143Z|549755814063|16|HAS_CREATOR
2011-05-23T06:01:28.143Z|549755814064|16|HAS_CREATOR
2011-05-23T06:01:29.143Z|549755814065|16|HAS_CREATOR
2011-05-23T06:01:30.143Z|549755814066|16|HAS_CREATOR
2011-05-23T06:01:31.143Z|549755814067|16|HAS_CREATOR
2011-05-23T06:01:32.143Z|549755814068|16|HAS_CREATOR
2012-01-20T18:01:58.397Z|824633721013|16|HAS_CREATOR
2012-01-20T18:01:59.397Z|824633721014|16|HAS_CREATOR
2012-01-20T18:02:00.397Z|824633721015|16|HAS_CREATOR
2012-01-20T18:02:01.397Z|824633721016|16|HAS_CREATOR
2012-01-20T18:02:02.397Z|824633721017|16|HAS_CREATOR
2012-01-20T18:02:03.397Z|824633721018|16|HAS_CREATOR
2012-01-20T18:02:04.397Z|824633721019|16|HAS_CREATOR
2011-12-11T15:06:59.776Z|755914244285|16|HAS_CREATOR
2011-12-11T15:07:00.776Z|755914244286|16|HAS_CREATOR
2011-12-11T15:07:01.776Z|755914244287|16|HAS_CREATOR
2011-12-11T15:07:02.776Z|755914244288|16|HAS_CREATOR
2011-12-11T15:07:03.776Z|755914244289|16|HAS_CREATOR
2011-12-11T15:07:04.776Z|755914244290|16|HAS_CREATOR
2011-12-11T15:07:05.776Z|755914244291|16|HAS_CREATOR
2011-12-11T15:07:06.776Z|755914244292|16|HAS_CREATOR
2011-12-11T15:07:07.776Z|755914244293|16|HAS_CREATOR
2011-12-11T15:07:08.776Z|755914244294|16|HAS_CREATOR
2011-12-11T15:07:09.776Z|755914244295|16|HAS_CREATOR
2011-12-11T15:07:10.776Z|755914244296|16|HAS_CREATOR
2011-12-11T15:07:11.776Z|755914244297|16|HAS_CREATOR
2011-12-11T15:07:13.776Z|755914244299|16|HAS_CREATOR
2011-12-11T15:07:14.776Z|755914244300|16|HAS_CREATOR
2011-12-11T15:07:15.776Z|755914244301|16|HAS_CREATOR
2011-12-11T15:07:16.776Z|755914244302|16|HAS_CREATOR
2011-12-11T15:07:17.776Z|755914244303|16|HAS_CREATOR
2012-08-29T16:42:48.593Z|1030792151248|16|HAS_CREATOR
2012-08-29T16:42:49.593Z|1030792151249|16|HAS_CREATOR
2012-08-29T16:42:50.593Z|1030792151250|16|HAS_CREATOR
2012-08-29T16:42:51.593Z|1030792151251|16|HAS_CREATOR
2012-08-29T16:42:52.593Z|1030792151252|16|HAS_CREATOR
2012-08-29T16:42:53.593Z|1030792151253|16|HAS_CREATOR
2012-08-29T16:42:54.593Z|1030792151254|16|HAS_CREATOR
2012-08-29T16:42:55.593Z|1030792151255|16|HAS_CREATOR
2012-08-29T16:42:57.593Z|1030792151257|16|HAS_CREATOR
2012-08-29T16:42:58.593Z|1030792151258|16|HAS_CREATOR
2012-08-29T16:42:59.593Z|1030792151259|16|HAS_CREATOR
2012-08-29T16:43:00.593Z|1030792151260|16|HAS_CREATOR
2012-08-29T16:43:01.593Z|1030792151261|16|HAS_CREATOR
2012-08-29T16:43:02.593Z|1030792151262|16|HAS_CREATOR
2011-03-13T14:23:05.931Z|481036337375|16|HAS_CREATOR
2011-03-13T14:23:06.931Z|481036337376|16|HAS_CREATOR
2011-03-13T14:23:07.931Z|481036337377|16|HAS_CREATOR
2011-03-13T14:23:08.931Z|481036337378|16|HAS_CREATOR
2011-03-13T14:23:09.931Z|481036337379|16|HAS_CREATOR
2011-03-13T14:23:10.931Z|481036337380|16|HAS_CREATOR
2011-03-13T14:23:11.931Z|481036337381|16|HAS_CREATOR
2011-03-13T14:23:12.931Z|481036337382|16|HAS_CREATOR
2010-06-22T06:17:24.975Z|137438953703|16|HAS_CREATOR
2010-06-22T06:17:25.975Z|137438953704|16|HAS_CREATOR
2010-11-14T23:07:58.147Z|343597383913|16|HAS_CREATOR
2010-11-14T23:07:59.147Z|343597383914|16|HAS_CREATOR
2010-11-14T23:08:00.147Z|343597383915|16|HAS_CREATOR
2010-11-14T23:08:01.147Z|343597383916|16|HAS_CREATOR
2010-11-14T23:08:02.147Z|343597383917|16|HAS_CREATOR
2010-11-14T23:08:03.147Z|343597383918|16|HAS_CREATOR
2010-11-14T23:08:04.147Z|343597383919|16|HAS_CREATOR
2010-11-14T23:08:05.147Z|343597383920|16|HAS_CREATOR
2010-11-14T23:08:06.147Z|343597383921|16|HAS_CREATOR
2010-11-14T23:08:07.147Z|343597383922|16|HAS_CREATOR
2010-11-14T23:08:08.147Z|343597383923|16|HAS_CREATOR
2010-11-14T23:08:09.147Z|343597383924|16|HAS_CREATOR
2010-11-14T23:08:10.147Z|343597383925|16|HAS_CREATOR
2010-11-14T23:08:11.147Z|343597383926|16|HAS_CREATOR
2010-11-14T23:08:12.147Z|343597383927|16|HAS_CREATOR
2010-11-14T23:08:13.147Z|343597383928|16|HAS_CREATOR
2010-11-14T23:08:14.147Z|343597383929|16|HAS_CREATOR
2010-11-14T23:08:15.147Z|343597383930|16|HAS_CREATOR
2010-11-14T23:08:16.147Z|343597383931|16|HAS_CREATOR
2010-12-25T03:13:55.488Z|343597383932|16|HAS_CREATOR
2010-12-25T03:13:56.488Z|343597383933|16|HAS_CREATOR
2010-12-25T03:13:57.488Z|343597383934|16|HAS_CREATOR
2010-12-25T03:13:58.488Z|343597383935|16|HAS_CREATOR
2010-12-25T03:13:59.488Z|343597383936|16|HAS_CREATOR
2010-12-25T03:14:00.488Z|343597383937|16|HAS_CREATOR
2010-12-25T03:14:01.488Z|343597383938|16|HAS_CREATOR
2010-12-25T03:14:02.488Z|343597383939|16|HAS_CREATOR
2010-12-25T03:14:03.488Z|343597383940|16|HAS_CREATOR
2010-05-15T21:53:11.622Z|137438953733|16|HAS_CREATOR
2010-05-15T21:53:12.622Z|137438953734|16|HAS_CREATOR
2010-05-15T21:53:13.622Z|137438953735|16|HAS_CREATOR
2010-05-15T21:53:14.622Z|137438953736|16|HAS_CREATOR
2010-05-15T21:53:15.622Z|137438953737|16|HAS_CREATOR
2010-06-27T09:50:46.718Z|137438953738|16|HAS_CREATOR
2010-06-27T09:50:47.718Z|137438953739|16|HAS_CREATOR
2010-06-27T09:50:48.718Z|137438953740|16|HAS_CREATOR
2010-06-27T09:50:49.718Z|137438953741|16|HAS_CREATOR
2010-06-27T09:50:50.718Z|137438953742|16|HAS_CREATOR
2010-06-27T09:50:51.718Z|137438953743|16|HAS_CREATOR
2010-06-27T09:50:52.718Z|137438953744|16|HAS_CREATOR
2010-06-27T09:50:53.718Z|137438953745|16|HAS_CREATOR
2010-06-27T09:50:54.718Z|137438953746|16|HAS_CREATOR
2010-06-27T09:50:55.718Z|137438953747|16|HAS_CREATOR
2010-06-27T09:50:56.718Z|137438953748|16|HAS_CREATOR
2010-06-27T09:50:57.718Z|137438953749|16|HAS_CREATOR
2010-06-27T09:50:58.718Z|137438953750|16|HAS_CREATOR
2010-06-27T09:50:59.718Z|137438953751|16|HAS_CREATOR
2011-03-31T01:27:05.402Z|481036337432|16|HAS_CREATOR
2011-03-31T01:27:06.402Z|481036337433|16|HAS_CREATOR
2011-03-31T01:27:07.402Z|481036337434|16|HAS_CREATOR
2011-03-31T01:27:08.402Z|481036337435|16|HAS_CREATOR
2011-03-31T01:27:09.402Z|481036337436|16|HAS_CREATOR
2011-03-31T01:27:10.402Z|481036337437|16|HAS_CREATOR
2011-03-31T01:27:11.402Z|481036337438|16|HAS_CREATOR
2011-03-31T01:27:12.402Z|481036337439|16|HAS_CREATOR
2011-03-31T01:27:13.402Z|481036337440|16|HAS_CREATOR
2011-03-31T01:27:14.402Z|481036337441|16|HAS_CREATOR
2011-03-31T01:27:15.402Z|481036337442|16|HAS_CREATOR
2011-03-31T01:27:16.402Z|481036337443|16|HAS_CREATOR
2011-03-31T01:27:17.402Z|481036337444|16|HAS_CREATOR
2011-03-31T01:27:18.402Z|481036337445|16|HAS_CREATOR
2011-03-31T01:27:19.402Z|481036337446|16|HAS_CREATOR
2011-03-31T01:27:20.402Z|481036337447|16|HAS_CREATOR
2011-03-31T01:27:21.402Z|481036337448|16|HAS_CREATOR
2011-03-31T01:27:22.402Z|481036337449|16|HAS_CREATOR
2011-10-29T08:52:02.173Z|687194767658|16|HAS_CREATOR
2011-10-29T08:52:03.173Z|687194767659|16|HAS_CREATOR
2011-10-29T08:52:04.173Z|687194767660|16|HAS_CREATOR
2011-10-29T08:52:05.173Z|687194767661|16|HAS_CREATOR
2011-10-29T08:52:06.173Z|687194767662|16|HAS_CREATOR
2010-07-22T19:50:52.336Z|206158430512|16|HAS_CREATOR
2010-07-22T19:50:53.336Z|206158430513|16|HAS_CREATOR
2011-08-26T04:06:34.751Z|618475290930|16|HAS_CREATOR
2011-08-26T04:06:35.751Z|618475290931|16|HAS_CREATOR
2011-08-26T04:06:36.751Z|618475290932|16|HAS_CREATOR
2010-07-25T17:47:01.767Z|206158430517|16|HAS_CREATOR
2010-07-25T17:47:02.767Z|206158430518|16|HAS_CREATOR
2010-07-25T17:47:03.767Z|206158430519|16|HAS_CREATOR
2010-07-25T17:47:04.767Z|206158430520|16|HAS_CREATOR
2010-07-25T17:47:05.767Z|206158430521|16|HAS_CREATOR
2010-07-25T17:47:06.767Z|206158430522|16|HAS_CREATOR
2010-07-25T17:47:07.767Z|206158430523|16|HAS_CREATOR
2010-07-25T17:47:08.767Z|206158430524|16|HAS_CREATOR
2010-07-25T17:47:10.767Z|206158430526|16|HAS_CREATOR
2010-07-25T17:47:11.767Z|206158430527|16|HAS_CREATOR
2010-07-25T17:47:12.767Z|206158430528|16|HAS_CREATOR
2010-07-23T04:56:10.665Z|206158430529|16|HAS_CREATOR
2010-07-23T04:56:11.665Z|206158430530|16|HAS_CREATOR
2010-07-23T04:56:12.665Z|206158430531|16|HAS_CREATOR
2010-07-23T04:56:13.665Z|206158430532|16|HAS_CREATOR
2010-07-23T04:56:14.665Z|206158430533|16|HAS_CREATOR
2010-07-23T04:56:15.665Z|206158430534|16|HAS_CREATOR
2010-03-25T19:47:08.026Z|68719477063|16|HAS_CREATOR
2010-03-25T19:47:10.026Z|68719477065|16|HAS_CREATOR
2010-03-25T19:47:11.026Z|68719477066|16|HAS_CREATOR
2010-03-25T19:47:12.026Z|68719477067|16|HAS_CREATOR
2010-03-25T19:47:13.026Z|68719477068|16|HAS_CREATOR
2010-03-25T19:47:14.026Z|68719477069|16|HAS_CREATOR
2012-01-04T10:16:03.478Z|755914244430|16|HAS_CREATOR
2012-01-04T10:16:04.478Z|755914244431|16|HAS_CREATOR
2012-01-04T10:16:05.478Z|755914244432|16|HAS_CREATOR
2012-01-04T10:16:06.478Z|755914244433|16|HAS_CREATOR
2012-01-04T10:16:07.478Z|755914244434|16|HAS_CREATOR
2012-01-04T10:16:08.478Z|755914244435|16|HAS_CREATOR
2012-01-04T10:16:10.478Z|755914244437|16|HAS_CREATOR
2012-01-04T10:16:11.478Z|755914244438|16|HAS_CREATOR
2012-01-04T10:16:12.478Z|755914244439|16|HAS_CREATOR
2012-01-04T10:16:13.478Z|755914244440|16|HAS_CREATOR
2012-01-04T10:16:14.478Z|755914244441|16|HAS_CREATOR
2012-01-04T10:16:15.478Z|755914244442|16|HAS_CREATOR
2012-01-04T10:16:16.478Z|755914244443|16|HAS_CREATOR
2012-01-04T10:16:17.478Z|755914244444|16|HAS_CREATOR
2012-01-22T20:44:51.732Z|824633721181|16|HAS_CREATOR
2012-01-22T20:44:52.732Z|824633721182|16|HAS_CREATOR
2012-01-22T20:44:53.732Z|824633721183|16|HAS_CREATOR
2012-01-22T20:44:54.732Z|824633721184|16|HAS_CREATOR
2012-01-22T20:44:55.732Z|824633721185|16|HAS_CREATOR
2012-01-22T20:44:56.732Z|824633721186|16|HAS_CREATOR
2012-01-22T20:44:57.732Z|824633721187|16|HAS_CREATOR
2012-01-22T20:44:58.732Z|824633721188|16|HAS_CREATOR
2012-01-22T20:44:59.732Z|824633721189|16|HAS_CREATOR
2012-01-22T20:45:00.732Z|824633721190|16|HAS_CREATOR
2012-01-22T20:45:01.732Z|824633721191|16|HAS_CREATOR
2012-01-22T20:45:02.732Z|824633721192|16|HAS_CREATOR
2012-01-22T20:45:03.732Z|824633721193|16|HAS_CREATOR
2012-01-22T20:45:04.732Z|824633721194|16|HAS_CREATOR
2012-01-22T20:45:05.732Z|824633721195|16|HAS_CREATOR
2012-01-22T20:45:06.732Z|824633721196|16|HAS_CREATOR
2012-01-22T20:45:07.732Z|824633721197|16|HAS_CREATOR
2012-01-22T20:45:08.732Z|824633721198|16|HAS_CREATOR
2012-01-22T20:45:09.732Z|824633721199|16|HAS_CREATOR
2012-01-22T20:45:10.732Z|824633721200|16|HAS_CREATOR
2012-03-17T02:47:31.324Z|893353197937|16|HAS_CREATOR
2012-03-17T02:47:32.324Z|893353197938|16|HAS_CREATOR
2012-07-04T01:34:32.380Z|962072674675|16|HAS_CREATOR
2012-07-04T01:34:33.380Z|962072674676|16|HAS_CREATOR
2012-07-04T01:34:34.380Z|962072674677|16|HAS_CREATOR
2012-07-04T01:34:35.380Z|962072674678|16|HAS_CREATOR
2012-07-04T01:34:36.380Z|962072674679|16|HAS_CREATOR
2012-07-04T01:34:37.380Z|962072674680|16|HAS_CREATOR
2012-07-04T01:34:38.380Z|962072674681|16|HAS_CREATOR
2012-07-04T01:34:39.380Z|962072674682|16|HAS_CREATOR
2012-07-04T01:34:40.380Z|962072674683|16|HAS_CREATOR
2012-07-04T01:34:41.380Z|962072674684|16|HAS_CREATOR
2012-07-04T01:34:42.380Z|962072674685|16|HAS_CREATOR
2012-07-04T01:34:43.380Z|962072674686|16|HAS_CREATOR
2012-07-04T01:34:44.380Z|962072674687|16|HAS_CREATOR
2012-07-04T01:34:45.380Z|962072674688|16|HAS_CREATOR
2011-01-11T21:15:54.167Z|412316860801|16|HAS_CREATOR
2011-01-11T21:15:55.167Z|412316860802|16|HAS_CREATOR
2011-01-11T21:15:56.167Z|412316860803|16|HAS_CREATOR
2011-01-11T21:15:57.167Z|412316860804|16|HAS_CREATOR
2011-01-11T21:15:58.167Z|412316860805|16|HAS_CREATOR
2011-01-11T21:15:59.167Z|412316860806|16|HAS_CREATOR
2011-01-11T21:16:00.167Z|412316860807|16|HAS_CREATOR
2011-01-11T21:16:01.167Z|412316860808|16|HAS_CREATOR
2011-01-11T21:16:02.167Z|412316860809|16|HAS_CREATOR
2011-01-11T21:16:03.167Z|412316860810|16|HAS_CREATOR
2011-01-11T21:16:04.167Z|412316860811|16|HAS_CREATOR
2011-01-11T21:16:06.167Z|412316860813|16|HAS_CREATOR
2011-01-11T21:16:07.167Z|412316860814|16|HAS_CREATOR
2011-01-11T21:16:08.167Z|412316860815|16|HAS_CREATOR
2011-01-11T21:16:09.167Z|412316860816|16|HAS_CREATOR
2011-01-11T21:16:10.167Z|412316860817|16|HAS_CREATOR
2011-01-11T21:16:11.167Z|412316860818|16|HAS_CREATOR
2011-01-11T21:16:12.167Z|412316860819|16|HAS_CREATOR
2010-03-12T17:41:01.364Z|68719477140|16|HAS_CREATOR
2010-03-12T17:41:02.364Z|68719477141|16|HAS_CREATOR
2010-03-12T17:41:03.364Z|68719477142|16|HAS_CREATOR
2010-03-12T17:41:04.364Z|68719477143|16|HAS_CREATOR
2010-03-12T17:41:05.364Z|68719477144|16|HAS_CREATOR
2010-03-12T17:41:06.364Z|68719477145|16|HAS_CREATOR
2010-03-12T17:41:07.364Z|68719477146|16|HAS_CREATOR
2010-03-12T17:41:08.364Z|68719477147|16|HAS_CREATOR
2010-03-12T17:41:09.364Z|68719477148|16|HAS_CREATOR
2010-03-12T17:41:10.364Z|68719477149|16|HAS_CREATOR
2012-03-08T22:17:28.324Z|893353197982|16|HAS_CREATOR
2012-03-08T22:17:29.324Z|893353197983|16|HAS_CREATOR
2012-03-08T22:17:30.324Z|893353197984|16|HAS_CREATOR
2012-03-08T22:17:31.324Z|893353197985|16|HAS_CREATOR
2011-09-29T12:44:43.296Z|687194767778|16|HAS_CREATOR
2011-09-29T12:44:44.296Z|687194767779|16|HAS_CREATOR
2011-09-29T12:44:45.296Z|687194767780|16|HAS_CREATOR
2011-09-29T12:44:46.296Z|687194767781|16|HAS_CREATOR
2011-09-29T12:44:47.296Z|687194767782|16|HAS_CREATOR
2011-09-29T12:44:48.296Z|687194767783|16|HAS_CREATOR
2011-09-29T12:44:49.296Z|687194767784|16|HAS_CREATOR
2011-09-29T12:44:50.296Z|687194767785|16|HAS_CREATOR
2011-09-29T12:44:51.296Z|687194767786|16|HAS_CREATOR
2011-09-29T12:44:52.296Z|687194767787|16|HAS_CREATOR
2011-09-29T12:44:53.296Z|687194767788|16|HAS_CREATOR
2011-09-29T12:44:54.296Z|687194767789|16|HAS_CREATOR
2011-09-29T12:44:55.296Z|687194767790|16|HAS_CREATOR
2011-09-29T12:44:56.296Z|687194767791|16|HAS_CREATOR
2011-09-29T12:44:57.296Z|687194767792|16|HAS_CREATOR
2011-09-29T12:44:58.296Z|687194767793|16|HAS_CREATOR
2011-09-29T12:44:59.296Z|687194767794|16|HAS_CREATOR
2011-09-10T05:08:52.579Z|687194767795|16|HAS_CREATOR
2011-09-10T05:08:53.579Z|687194767796|16|HAS_CREATOR
2011-09-10T05:08:55.579Z|687194767798|16|HAS_CREATOR
2011-09-10T05:08:56.579Z|687194767799|16|HAS_CREATOR
2011-09-10T05:08:57.579Z|687194767800|16|HAS_CREATOR
2011-09-10T05:08:58.579Z|687194767801|16|HAS_CREATOR
2011-09-10T05:08:59.579Z|687194767802|16|HAS_CREATOR
2011-09-10T05:09:00.579Z|687194767803|16|HAS_CREATOR
2011-09-10T05:09:01.579Z|687194767804|16|HAS_CREATOR
2011-09-10T05:09:02.579Z|687194767805|16|HAS_CREATOR
2011-09-10T05:09:03.579Z|687194767806|16|HAS_CREATOR
2011-09-10T05:09:04.579Z|687194767807|16|HAS_CREATOR
2011-09-10T05:09:05.579Z|687194767808|16|HAS_CREATOR
2011-09-10T05:09:06.579Z|687194767809|16|HAS_CREATOR
2011-09-10T05:09:07.579Z|687194767810|16|HAS_CREATOR
2011-09-10T05:09:08.579Z|687194767811|16|HAS_CREATOR
2011-09-10T05:09:09.579Z|687194767812|16|HAS_CREATOR
2011-09-10T05:09:10.579Z|687194767813|16|HAS_CREATOR
2011-09-10T05:09:11.579Z|687194767814|16|HAS_CREATOR
2011-03-06T19:13:50.912Z|481036337607|16|HAS_CREATOR
2011-03-06T19:13:51.912Z|481036337608|16|HAS_CREATOR
2011-03-06T19:13:52.912Z|481036337609|16|HAS_CREATOR
2011-03-06T19:13:53.912Z|481036337610|16|HAS_CREATOR
2011-03-06T19:13:54.912Z|481036337611|16|HAS_CREATOR
2011-03-06T19:13:55.912Z|481036337612|16|HAS_CREATOR
2011-03-06T19:13:56.912Z|481036337613|16|HAS_CREATOR
2010-12-19T04:54:17.285Z|343597384142|16|HAS_CREATOR
2010-12-19T04:54:18.285Z|343597384143|16|HAS_CREATOR
