creationDate|Forum.id|Person.id|type
2012-09-06T14:44:54.276Z|1030792151291|10995116277808|HAS_MODERATOR
2011-05-05T06:10:06.308Z|481036337404|10995116277808|HAS_MODERATOR
2012-03-12T16:57:06.034Z|893353197821|10995116277808|HAS_MODERATOR
2012-03-17T14:21:17.120Z|893353197822|28587302322223|HAS_MODERATOR
2012-07-03T00:55:26.938Z|962072674559|30786325577731|HAS_MODERATOR
2012-08-09T21:35:51.016Z|1030792151296|32985348833329|HAS_MODERATOR
2012-09-08T19:56:52.520Z|1099511628036|32985348833329|HAS_MODERATOR
2010-08-08T01:41:26.348Z|206158430471|6597069766702|HAS_MODERATOR
2010-09-20T13:07:31.704Z|274877907208|6597069766702|HAS_MODERATOR
2010-10-18T08:24:16.207Z|274877907209|6597069766702|HAS_MODERATOR
2012-01-08T03:34:39.053Z|824633721098|6597069766702|HAS_MODERATOR
2011-10-08T09:23:37.777Z|687194767627|6597069766702|HAS_MODERATOR
2010-08-12T17:07:35.345Z|206158430476|6597069766702|HAS_MODERATOR
2010-10-15T11:16:22.213Z|274877907213|6597069766702|HAS_MODERATOR
2012-05-05T04:52:10.144Z|893353197838|6597069766702|HAS_MODERATOR
2011-12-28T16:00:13.919Z|755914244367|6597069766702|HAS_MODERATOR
2011-09-27T03:59:53.829Z|687194767633|6597069766702|HAS_MODERATOR
2011-07-16T05:00:49.939Z|618475290898|6597069766702|HAS_MODERATOR
2012-01-02T04:42:13.825Z|755914244371|6597069766702|HAS_MODERATOR
2012-07-15T01:58:35.957Z|1030792151316|6597069766702|HAS_MODERATOR
2011-02-23T08:11:16.434Z|412316860693|6597069766702|HAS_MODERATOR
2012-04-18T19:06:44.281Z|893353197846|6597069766702|HAS_MODERATOR
2012-04-03T16:15:03.090Z|893353197848|6597069766702|HAS_MODERATOR
2012-04-22T00:59:36.382Z|893353197849|6597069766702|HAS_MODERATOR
2011-03-15T19:57:06.714Z|481036337434|6597069766702|HAS_MODERATOR
2012-01-26T01:55:21.344Z|824633721115|6597069766702|HAS_MODERATOR
2011-02-28T06:33:47.553Z|412316860700|6597069766702|HAS_MODERATOR
2012-04-19T06:11:39.091Z|893353197853|6597069766702|HAS_MODERATOR
2012-03-07T17:13:38.837Z|824633721118|6597069766702|HAS_MODERATOR
2011-08-16T01:57:40.568Z|618475290911|6597069766702|HAS_MODERATOR
2012-03-07T09:30:58.926Z|824633721120|6597069766702|HAS_MODERATOR
2011-12-15T23:59:10.176Z|755914244385|6597069766702|HAS_MODERATOR
2012-01-29T04:45:27.523Z|824633721122|6597069766702|HAS_MODERATOR
2010-11-14T12:17:34.631Z|343597383971|6597069766702|HAS_MODERATOR
2011-04-04T17:01:58.398Z|481036337444|6597069766702|HAS_MODERATOR
2010-03-21T12:25:52.685Z|68719477029|2199023255594|HAS_MODERATOR
2011-02-19T17:20:51.057Z|412316860710|2199023255594|HAS_MODERATOR
2011-01-22T16:04:04.610Z|412316860711|2199023255594|HAS_MODERATOR
2011-12-08T05:00:52.182Z|755914244392|2199023255594|HAS_MODERATOR
2012-08-04T09:40:17.200Z|1030792151337|2199023255594|HAS_MODERATOR
2011-10-14T11:48:54.289Z|687194767658|2199023255594|HAS_MODERATOR
2011-08-06T02:44:38.269Z|618475290924|2199023255594|HAS_MODERATOR
2011-12-29T00:06:11.005Z|755914244398|2199023255594|HAS_MODERATOR
2012-05-11T12:29:18.132Z|962072674607|2199023255594|HAS_MODERATOR
2012-03-16T04:29:55.121Z|893353197872|2199023255594|HAS_MODERATOR
2010-12-04T18:15:20.415Z|343597383985|2199023255594|HAS_MODERATOR
2012-02-18T10:35:07.635Z|824633721138|2199023255594|HAS_MODERATOR
2011-01-20T09:25:01.199Z|412316860723|2199023255594|HAS_MODERATOR
2011-10-05T17:48:06.930Z|687194767668|2199023255594|HAS_MODERATOR
2011-08-06T19:53:11.566Z|618475290933|2199023255594|HAS_MODERATOR
2012-05-29T23:11:57.726Z|962072674614|2199023255594|HAS_MODERATOR
2011-08-02T03:09:30.387Z|618475290935|2199023255594|HAS_MODERATOR
2010-11-02T03:28:34.097Z|274877907257|2199023255594|HAS_MODERATOR
2011-02-18T13:55:22.667Z|412316860730|2199023255594|HAS_MODERATOR
2011-11-14T16:26:03.896Z|755914244412|2199023255594|HAS_MODERATOR
2011-05-31T23:00:56.341Z|549755814205|2199023255594|HAS_MODERATOR
2011-09-25T03:08:43.582Z|687194767678|2199023255594|HAS_MODERATOR
2011-09-19T06:44:30.081Z|687194767679|2199023255594|HAS_MODERATOR
2012-07-08T05:40:49.753Z|962072674626|2199023255594|HAS_MODERATOR
2012-02-28T22:02:32.877Z|824633721155|2199023255594|HAS_MODERATOR
2010-09-20T01:16:02.024Z|274877907268|2199023255594|HAS_MODERATOR
2012-02-13T12:41:55.872Z|824633721157|2199023255594|HAS_MODERATOR
2010-07-31T18:29:07.442Z|206158430534|2199023255594|HAS_MODERATOR
2011-03-12T15:40:52.861Z|481036337479|15393162788877|HAS_MODERATOR
2012-03-19T21:30:44.350Z|893353197896|28587302322191|HAS_MODERATOR
2012-01-10T19:45:04.406Z|824633721161|26388279066632|HAS_MODERATOR
2012-01-16T00:09:50.120Z|824633721162|26388279066658|HAS_MODERATOR
2011-05-11T19:46:57.595Z|549755814219|17592186044461|HAS_MODERATOR
2011-10-17T04:08:55.182Z|687194767692|21990232555527|HAS_MODERATOR
2011-12-15T04:35:18.157Z|755914244429|21990232555527|HAS_MODERATOR
2012-02-05T17:26:30.511Z|824633721167|21990232555527|HAS_MODERATOR
2012-07-14T05:26:08.111Z|1030792151376|21990232555527|HAS_MODERATOR
2012-04-21T13:15:43.349Z|893353197905|21990232555527|HAS_MODERATOR
2012-02-29T12:22:51.598Z|824633721170|21990232555527|HAS_MODERATOR
2012-04-12T18:59:45.931Z|893353197908|21990232555527|HAS_MODERATOR
2012-08-26T01:32:38.647Z|1030792151381|21990232555527|HAS_MODERATOR
2012-04-14T21:49:10.257Z|893353197911|21990232555527|HAS_MODERATOR
2012-01-04T15:08:35.516Z|755914244440|21990232555527|HAS_MODERATOR
2012-01-02T19:14:51.585Z|755914244441|21990232555527|HAS_MODERATOR
2011-12-09T08:30:26.364Z|755914244442|21990232555527|HAS_MODERATOR
2010-02-12T22:05:34.513Z|377|32|HAS_MODERATOR
2012-06-18T11:16:23.809Z|962072674682|32|HAS_MODERATOR
2010-12-09T00:25:08.578Z|343597384059|32|HAS_MODERATOR
2010-12-08T11:41:21.404Z|343597384060|32|HAS_MODERATOR
2011-06-05T23:47:33.879Z|549755814269|32|HAS_MODERATOR
2011-02-20T12:24:03.307Z|412316860798|32|HAS_MODERATOR
2012-05-13T17:31:45.264Z|962072674687|32|HAS_MODERATOR
2011-03-10T02:08:03.883Z|481036337536|32|HAS_MODERATOR
2012-08-18T05:40:07.479Z|1030792151425|32|HAS_MODERATOR
2012-05-17T07:08:53.769Z|962072674690|32|HAS_MODERATOR
2011-09-05T15:26:12.247Z|618475291011|32|HAS_MODERATOR
2012-08-17T02:28:26.199Z|1030792151428|32|HAS_MODERATOR
2010-04-25T15:12:18.389Z|68719477125|32|HAS_MODERATOR
2010-11-20T08:44:18.520Z|343597384070|32|HAS_MODERATOR
2012-08-16T02:20:28.986Z|1030792151431|32|HAS_MODERATOR
2011-10-01T06:02:53.337Z|687194767752|32|HAS_MODERATOR
2011-08-22T02:45:39.516Z|618475291017|32|HAS_MODERATOR
2011-01-17T18:38:40.362Z|412316860810|32|HAS_MODERATOR
2011-02-21T11:10:17.954Z|412316860811|32|HAS_MODERATOR
2010-09-30T00:32:44.038Z|274877907340|32|HAS_MODERATOR
2012-01-01T14:23:57.925Z|755914244493|32|HAS_MODERATOR
2012-06-01T13:07:12.060Z|962072674702|32|HAS_MODERATOR
2011-04-17T21:42:15.008Z|481036337551|32|HAS_MODERATOR
2012-04-20T19:39:36.479Z|893353197969|32|HAS_MODERATOR
2012-08-04T11:15:55.514Z|1030792151442|32|HAS_MODERATOR
2012-07-29T16:31:34.245Z|1030792151443|32|HAS_MODERATOR
2010-04-06T23:22:29.475Z|68719477140|32|HAS_MODERATOR
2010-02-19T17:31:00.582Z|405|32|HAS_MODERATOR
2012-07-11T15:07:51.534Z|1030792151446|32|HAS_MODERATOR
2010-04-16T05:47:30.801Z|68719477143|32|HAS_MODERATOR
2010-04-02T14:37:15.812Z|68719477144|32|HAS_MODERATOR
2011-07-23T05:40:16.858Z|618475291034|32|HAS_MODERATOR
2011-06-01T22:51:20.484Z|549755814300|32|HAS_MODERATOR
2011-07-26T21:41:44.142Z|618475291037|19791209299968|HAS_MODERATOR
2011-12-02T01:14:13.285Z|755914244510|19791209299968|HAS_MODERATOR
2012-02-07T06:13:02.451Z|824633721247|19791209299968|HAS_MODERATOR
2011-10-11T18:32:19.303Z|687194767778|19791209299968|HAS_MODERATOR
2012-03-16T12:54:37.473Z|893353197989|19791209299968|HAS_MODERATOR
2011-09-26T01:29:15.617Z|687194767783|19791209299968|HAS_MODERATOR
2012-02-24T15:46:23.390Z|824633721256|19791209299968|HAS_MODERATOR
2011-08-21T12:01:46.302Z|618475291049|19791209299968|HAS_MODERATOR
2011-10-19T02:36:20.183Z|687194767786|19791209299968|HAS_MODERATOR
2011-12-25T14:45:23.230Z|755914244524|19791209299968|HAS_MODERATOR
2011-12-22T05:19:53.336Z|755914244525|19791209299968|HAS_MODERATOR
2011-10-27T00:59:13.678Z|687194767790|19791209299968|HAS_MODERATOR
2011-11-18T02:52:42.776Z|755914244527|19791209299968|HAS_MODERATOR
2012-04-26T09:39:40.025Z|893353198002|19791209299968|HAS_MODERATOR
2012-03-13T15:16:18.597Z|893353198003|28587302322196|HAS_MODERATOR
2012-04-18T04:25:16.910Z|893353198004|28587302322196|HAS_MODERATOR
2012-07-14T22:08:31.769Z|1030792151477|28587302322196|HAS_MODERATOR
2012-03-14T21:44:25.476Z|893353198006|28587302322196|HAS_MODERATOR
2012-08-05T18:32:35.920Z|1030792151482|28587302322196|HAS_MODERATOR
2012-05-19T17:58:54.367Z|962072674748|28587302322196|HAS_MODERATOR
2012-04-08T11:48:04.301Z|893353198013|28587302322204|HAS_MODERATOR
2012-05-15T20:50:04.481Z|962072674750|28587302322204|HAS_MODERATOR
2012-05-12T19:45:13.127Z|962072674751|28587302322204|HAS_MODERATOR
2012-05-03T22:32:21.858Z|893353198016|28587302322204|HAS_MODERATOR
2012-07-01T16:58:47.377Z|962072674753|28587302322204|HAS_MODERATOR
2012-07-27T09:28:05.087Z|1030792151490|28587302322204|HAS_MODERATOR
2012-05-16T21:19:36.685Z|962072674755|28587302322204|HAS_MODERATOR
2012-07-22T23:34:30.718Z|1030792151492|28587302322204|HAS_MODERATOR
2012-05-19T11:26:33.554Z|962072674757|28587302322204|HAS_MODERATOR
2010-01-03T15:10:41.499Z|454|14|HAS_MODERATOR
2010-12-24T05:25:44.086Z|343597384135|10995116277782|HAS_MODERATOR
2011-07-06T09:56:23.641Z|549755814344|10995116277782|HAS_MODERATOR
2012-04-10T06:09:27.707Z|893353198026|10995116277782|HAS_MODERATOR
2012-01-25T04:27:03.976Z|824633721292|10995116277782|HAS_MODERATOR
2012-05-21T11:09:34.103Z|962072674766|10995116277782|HAS_MODERATOR
2012-03-06T20:47:18.915Z|824633721295|10995116277782|HAS_MODERATOR
2011-08-16T22:24:23.434Z|618475291088|10995116277782|HAS_MODERATOR
2012-05-02T09:04:30.186Z|893353198033|10995116277782|HAS_MODERATOR
2012-02-12T23:42:42.101Z|824633721298|10995116277782|HAS_MODERATOR
